"date","MPCP00XXS","MPCP02XXS","MPCP03XXS","MPCP04XXS","MPCP05XXS","MPCP07XXS","MPCP08XXS","MPCP09XXS","MPCP11XXS","MPCP12XXS","MPCP13XXS","MPCP14XXS","MPCP15XXS","MPCPNRXXS","MPCPXXXXS","MPCT00XXS","MPCT01XXS","MPCT02XXS","MPCT03XXS","MPCT04XXS","MPCT05XXS","MPCT06XXS","MPCT07XXS","MPCT08XXS","MPCT09XXS","MPCT10XXS","MPCT11XXS","MPCT12XXS","MPCT13XXS","MPCT14XXS","MPCT15XXS","MPCT20IXS","MPCTNRXXS","MPCTXXXXS","MPCV00XXS","MPCV01XXS","MPCV02XXS","MPCV03XXS","MPCV04XXS","MPCV05XXS","MPCV06XXS","MPCV08XXS","MPCV09XXS","MPCV10XXS","MPCV11XXS","MPCV20IXS","MPCVNRXXS","MPCVXXXXS","PBAMUSCON","PBAMUSCONS","PBCADCON","PBCADCONS","PBCOMCON","PBCOMCONS","PBEDUCON","PBEDUCONS","PBHLTHCON","PBHLTHCONS","PBHWYCON","PBHWYCONS","PBNRESCON","PBNRESCONS","PBOFCON","PBOFCONS","PBPSCON","PBPSCONS","PBPWRCON","PBPWRCONS","PBRESCON","PBRESCONS","PBSWGCON","PBSWGCONS","PBTRANSCON","PBTRANSCONS","PBWSCON","PBWSCONS","PLODGCON","PLODGCONS","PNRESCON","PNRESCONS","PRAMUSCON","PRAMUSCONS","PRCMUCON","PRCMUCONS","PRCOMCON","PRCOMCONS","PREDUCON","PREDUCONS","PRHLTHCON","PRHLTHCONS","PRMFGCON","PRMFGCONS","PROFCON","PROFCONS","PRPWRCON","PRPWRCONS","PRRELCON","PRRELCONS","PRRESCON","PRRESCONS","PRTRANSCON","PRTRANSCONS","TLAMUSCON","TLAMUSCONS","TLCADCON","TLCADCONS","TLCMUCON","TLCMUCONS","TLCOMCON","TLCOMCONS","TLEDUCON","TLEDUCONS","TLHLTHCON","TLHLTHCONS","TLHWYCON","TLHWYCONS","TLLODGCON","TLLODGCONS","TLMFGCON","TLMFGCONS","TLNRESCON","TLNRESCONS","TLOFCON","TLOFCONS","TLPBLCON","TLPBLCONS","TLPRVCON","TLPRVCONS","TLPSCON","TLPSCONS","TLPWRCON","TLPWRCONS","TLRELCON","TLRELCONS","TLRESCON","TLRESCONS","TLSWDCON","TLSWDCONS","TLTRANSCON","TLTRANSCONS","TLWSCON","TLWSCONS","TTLCON","TTLCONS"
2010-08-01,0.6,-4.1,17.3,2.5,-2.1,-0.9,3.2,-3.9,2.9,9.2,1.8,2.4,-6.2,1.9,1.9,-2.2,-1.4,0.4,4.1,1.8,-1.5,-2.4,-1,3.3,-3.1,3.7,1.5,9.3,2.1,2.9,-6,-3.9,1.5,0.3,-2.3,-1.5,3.1,3.1,1.5,2.1,-2.3,3.4,-0.8,3.7,1.2,-4.2,0.9,-0.7,1037,11014,604,6760,285,3202,7919,75123,846,9965,9639,84331,30085,297476,1139,12903,910,10536,1143,12477,947,10672,2482,26810,2567,27532,1409,15577,898,10571,22461,255187,544,6236,1577,18361,3367,36882,1233,13290,2542,29460,3371,38943,2019,23136,5397,61599,435,4946,23397,238695,925,10068,1581,17250,610,6835,1580,18395,3652,40084,9153,88413,3389,39425,9653,84485,940,11078,3427,39610,52545,552663,3158,36039,31031,308148,45858,493882,927,10738,6541,74076,438,4984,24344,249367,2526,27313,3492,37600,1479,16338,76889,802030
2010-09-01,4.8,11.5,-0.7,4.5,1.7,0.2,2.4,14,3.6,0.2,-1.9,-2.6,11.6,2.6,2.7,-0.1,-4.1,7.3,-2.6,2.4,1.2,3.4,-0.6,3.2,9.3,-5.1,1.6,0.1,-1.9,-2.2,10.6,-3.5,1.1,0.7,-0.4,-4.4,5,-2.8,1.7,-1.3,3.2,4.6,-3.5,-5.1,1.2,-3.6,-0.7,-0.5,1084,11273,819,7547,328,3179,7125,76396,983,10411,9913,84459,30691,305293,1399,14389,1036,10558,1154,12932,1095,11181,2436,26314,2953,31384,1354,15174,860,10101,22282,253420,591,6521,1508,17417,3268,35846,1112,13113,2628,29953,3352,37552,2133,24289,5371,62312,459,5102,22074,237834,856,9717,1675,17794,820,7562,1511,17453,3596,39025,8237,89509,3611,40364,9920,84542,903,10626,3407,38217,52973,558713,3532,38678,31786,316474,44356,491254,1046,10670,6526,75244,463,5155,23169,249015,2480,26790,3809,41101,1436,15983,76142,807728
2010-10-01,2.6,-9.6,5.3,-3.3,-6.9,-2,-5.7,-13.7,5.5,3,-1.2,-3.5,-1.4,-3.2,-3,-0.4,-4.5,-6.8,-0.2,-1.8,-6.7,-2,-2,-6.1,-8.6,1.4,12,3,-1.4,-3.3,-1.4,-3.5,-1,-0.8,-0.6,-5,-5.1,-0.7,-1.3,-5.5,-1.6,-6.8,7.9,1.3,13.4,-3.5,1.7,0.6,962,10635,578,7442,269,3347,5930,71154,811,10071,8953,86962,26972,295659,1068,13008,859,10348,1151,13640,959,11469,2436,25995,2487,27098,1360,14643,812,9598,23152,257733,530,6076,1489,17643,3177,35613,1020,12394,2580,29559,3182,36219,2054,23044,6752,70644,451,5021,22584,236512,966,10485,1492,16711,579,7457,1494,17702,3446,38960,6950,83548,3391,39629,8962,87053,858,10152,3238,36890,50124,553391,3121,36053,27931,307128,45735,494245,869,10461,7903,84284,454,5054,23543,247981,2473,26403,3453,37582,1442,15452,73666,801372
2010-11-01,-1.1,1.1,-7.8,3.8,-1,-2.3,-0.9,-3.5,-7.6,-2.2,-5.9,1.4,9.3,-1.9,-1.8,0.3,-2.7,-1.6,-1.6,1.7,0,7.3,-2.4,0.8,-3.2,2.2,9,-2.2,-5.8,1.1,9.3,-4.6,0.4,0.3,0.4,-2.8,-3.1,-1,1,5.9,7.1,3.9,-2.5,2.4,12.2,-4.3,2.9,1.7,907,10539,688,8136,269,3085,5498,70424,859,10449,7343,85065,24271,290189,1092,13156,866,10108,1005,12601,944,11340,2118,24450,2259,26155,1270,14854,804,9326,23250,265154,530,6311,1620,18067,2954,35243,1032,13125,2545,29843,2896,34646,1888,22332,7485,79263,471,5377,19143,237468,904,10222,1437,16850,689,8154,1621,18085,3223,38329,6530,83549,3404,40292,7352,85148,850,9882,2942,35195,47521,555344,2980,35488,25215,301529,42393,502623,875,10209,8490,91863,474,5421,20087,248808,2155,24874,3163,36377,1336,15626,67608,804151
2010-12-01,-12.7,-6.5,1.4,-5.7,-1.2,-6.3,-4,4.4,3.4,-3.6,-2.6,-4.5,-15.2,-2.5,-2.8,0,2,-1.7,-2.4,-2.4,-1.1,-6.4,-6.4,-2.9,2.8,-2.9,-1.6,-3.6,-2.6,-4.5,-15.2,-10.1,-2.7,-1.8,0.7,-0.4,1.2,-2.7,-1.2,-0.8,-6.3,-1,-1.2,-3,-2.4,-10.2,-2.9,-1.2,777,10120,599,6901,256,3129,4981,69595,817,9856,5060,81968,20468,283069,997,12298,787,9468,1001,13030,806,9899,1860,23813,2128,27305,1089,14186,797,9288,22433,257397,505,6247,1788,17533,2626,34277,986,13016,2423,29482,2770,31102,1836,22595,7315,77363,411,5038,17191,239030,865,10098,1282,16366,600,6911,1791,17566,2882,37406,5967,82610,3239,39339,5068,82069,863,10083,2815,31638,42901,540465,2833,34893,21274,292968,39623,496427,793,9553,8316,90392,414,5076,17997,248929,1894,24237,2993,37402,1149,14925,60898,789395
2011-01-01,5.2,4.2,9.6,15,0.9,2,-2.7,-2.2,-10.5,-0.8,-4.3,2.1,14,0.1,0.3,0.8,-8.4,-0.5,1,0.2,0.1,-2.9,2.1,-1.5,-3.3,-2.2,-30.5,-0.9,-4.3,1.3,14.3,-3.2,-5.8,-3.7,0.6,-5.7,-3,0.3,-4.8,-4.6,-2.6,0.4,-6.1,-2.1,-33.9,-3.6,-12.3,-6.1,652,9843,579,7864,243,3429,4736,70245,867,11338,3755,81293,17848,283290,940,12817,738,9654,817,11659,730,10416,1594,22785,1812,26703,1019,14488,669,8755,16848,225709,472,6274,1120,17164,2446,34364,890,12416,2116,28063,2243,29987,1665,21912,4108,51139,371,4905,15783,240548,662,9481,1123,16117,581,7899,1122,17184,2689,37793,5626,82660,2983,39400,3760,81367,709,9240,2297,30632,34696,508999,2604,34729,18578,293706,32630,466258,746,9755,4925,62797,373,4928,16512,250965,1623,23199,2474,36184,1061,15116,51208,759964
2011-02-01,-6.9,-1.2,-5.2,-3.9,-2.3,2.7,6.5,-2.5,0,-1.7,-2.6,-2.9,3,-1.5,-1.7,-0.5,-2.3,-1,2.2,-1.2,-1.8,-10.8,3.1,3.5,-2.2,2.7,1.5,-1.7,-2.7,-3.1,3,8.6,-0.1,-0.2,-0.2,-3.1,-0.9,3,0,0.7,-11,-1.2,-1.5,2.7,1.9,8.9,1.7,0.7,711,10482,609,8098,245,3250,4616,68625,854,10896,3791,79899,17775,278996,923,12666,730,9914,832,11661,700,9697,1549,22191,1812,26043,1004,14062,672,8485,17216,229621,463,6199,1269,17628,2558,35380,910,12508,2158,28050,2415,32647,1650,21724,4088,52089,335,4367,15541,240062,615,9339,1173,16681,613,8136,1271,17654,2803,38631,5526,81133,3012,38946,3794,79963,717,9023,2467,33266,34991,508616,2573,34390,18475,288693,32757,469683,740,10057,4920,63750,337,4394,16241,249760,1579,22563,2427,35382,1040,14649,51232,758376
2011-03-01,-1.1,-1.6,5.9,4.2,3.4,-1.2,-1.7,2,-4,-1.1,3.5,-5.5,0,0.6,0.6,0.6,-1.3,0.5,2.4,2.2,3.9,-0.3,-0.6,-2.2,0.8,3.7,3.6,-1.1,5,-5.1,0.2,6.1,1.8,1.4,0.6,-2.8,1.8,2,1.4,7,-0.5,-3.1,-2.4,3.3,5.3,6.2,3.3,1.9,781,10302,651,8096,272,3441,5123,70932,957,11354,4425,78995,19742,280800,997,12463,779,9793,846,11196,719,9594,1754,22968,1999,26567,1040,13284,683,8247,18845,237178,485,6008,1478,18203,2817,36099,1061,13379,2319,28442,2792,34676,1754,22106,4350,54868,347,4347,18068,241586,633,9115,1267,16309,656,8150,1487,18312,3088,39540,6184,84311,3275,39796,4431,79074,737,8904,2843,35282,38587,517977,2751,34569,20461,290393,36912,478764,797,9997,5197,66064,350,4382,18787,251180,1809,23699,2633,35682,1084,13906,57374,769157
2011-04-01,-3.1,-0.1,5.7,6.7,-0.5,2,-10.1,-0.3,6.9,-5.2,-6.6,1,-0.9,-1.8,-1.9,1.1,-3.7,1,5.3,0.5,-0.6,-1.9,2.1,-0.6,-1,-2.2,4.3,-5.2,-6.6,0.5,-1.4,-1.7,-0.5,0,1.2,-3,1.6,5.2,-1.9,-1.4,-2.1,15.7,-3,-1.9,3.7,-1.8,1.2,1.2,742,9263,634,8026,289,3638,5462,70598,1005,12120,5156,74889,21248,275618,1053,12451,807,9986,1074,11964,766,9299,1693,21463,2124,26499,1101,13412,666,7996,19445,239923,575,6951,1406,17861,3176,37987,1106,13188,2304,27891,2771,34064,1837,22465,4441,56911,340,4257,20347,244598,702,8844,1317,16214,635,8037,1411,17918,3465,41625,6568,83786,3309,40011,5160,74931,714,8573,2824,34697,40693,515541,2889,34915,22013,284917,39793,484520,826,10210,5514,68875,343,4300,21113,253897,1747,22128,2826,35343,1147,13979,61806,769437
2011-05-01,-1.3,-1.3,4.3,-1.9,-0.2,0.9,1.5,-3.1,-12,1.4,1,-6,-1.8,-0.7,-0.7,0.3,2.3,2.5,4.1,-2.2,0,-4.7,0.7,2.9,-2.1,-0.7,1.1,1.4,0.2,-5.5,-1.6,8,1,0.8,0.3,1,4.6,4.1,-2.3,1.1,-4.5,4.7,0.9,-1,3.9,8,2.9,1.6,830,9402,628,7879,317,3794,5863,70422,997,11884,6395,75936,23005,273685,1039,12288,835,10071,914,10523,770,9180,1828,21684,2162,25671,1071,12604,682,8077,20693,246937,615,7278,1462,17679,3377,39527,1201,13337,2305,27259,3079,36799,1993,23500,4770,59110,331,4065,21222,245449,759,8928,1444,16681,630,7906,1471,17786,3693,43321,7064,83759,3302,39142,6398,75973,740,8773,3136,37489,43698,520622,3031,35788,23775,282865,41914,492386,854,10280,5685,69633,334,4100,21992,254629,1870,22177,2921,34598,1125,13215,65689,775251
2011-06-01,-4.5,-1.6,1.6,-0.1,-2,3.9,-1.8,0.7,11.7,0,5.4,3,0.4,0.7,0.5,0.7,6.3,1,3.9,4.9,0.2,-1.7,4.2,-2.4,1.3,2.7,8.3,0,5.3,3.3,1,13.2,3.4,2.5,0.8,4.7,2.3,4.1,7.1,11.9,-1.5,-3.1,2.8,2.6,7.7,13.1,6.5,3.7,831,9230,665,7913,338,3856,6864,68984,1012,11873,7867,75914,26348,275603,1072,12096,916,10465,1143,11751,817,8766,2014,22849,2312,25863,1162,12978,703,8457,22652,262949,603,7050,1596,18134,3643,41145,1414,14919,2509,29199,3590,41628,2066,24036,5251,63662,335,4002,22938,247520,808,9180,1434,16280,671,7989,1607,18261,3981,45002,8278,83903,3520,41071,7869,75948,775,9325,3657,42435,49000,538552,3138,36132,27164,284369,45590,510469,939,10716,6394,75413,337,4031,23754,256286,2059,23358,3120,35043,1220,13647,72754,794839
2011-07-01,-9.1,-4.8,-2.1,0.4,0.1,-2.6,-0.5,-6,-9.5,0.3,-1.9,6.1,-8.4,-1.3,-1.6,0.6,-6.3,-2.8,0.2,0.5,-0.2,6,-2.3,-1.3,-3.9,-2.3,0.8,0.3,-2.1,5.8,-8.3,-2.1,-0.7,-0.3,0.9,-6.1,-1.8,0.4,0.5,-1.7,6.1,-2.3,2,-2.6,2.7,-2,-0.1,0.4,815,9183,592,7246,307,3776,7162,69054,982,11925,8104,76166,26161,271897,968,11516,839,10196,914,10629,694,7967,1976,22413,2140,24303,1219,13771,659,7943,22151,262747,592,6890,1439,17662,3667,41299,1345,14662,2457,29358,3406,40811,2022,23612,5234,65395,360,4247,23507,249770,844,9362,1407,16074,599,7328,1454,17844,3974,45075,8507,83716,3439,41283,8108,76201,725,8735,3466,41532,48312,534644,2991,35128,26855,279864,45658,512517,861,10470,6148,76023,362,4271,24201,257737,2013,22869,2984,33664,1276,14432,72513,792381
2011-08-01,1.5,4.7,11.2,-4,4.7,6.4,-5.3,6.9,-0.2,2.3,-4,2.7,8.6,2.8,2.8,0.9,3.3,4.1,2.6,-1,3.7,4.4,6,-3.8,6.2,1.3,6.6,2.3,-3.7,2.3,9.9,5.4,3.2,2.5,0.8,2.4,3.7,1.8,0.2,-0.9,3.6,-1.8,4.2,1.6,7.7,5.1,3.7,2.3,807,8695,710,7871,377,4200,7617,72311,984,11451,9204,77952,28566,279609,1071,12059,956,10851,973,10608,731,8083,2005,21519,2418,25991,1282,14140,696,8133,23441,272384,594,6763,1568,17936,3830,42040,1355,14531,2538,29421,3702,42902,2136,24494,5596,70423,390,4402,24523,251877,897,9755,1402,15459,725,8057,1580,18082,4207,46240,8972,86842,3522,40872,9207,77984,771,9027,3775,43769,52006,551993,3207,36552,29297,287691,47964,524261,976,11099,6568,81031,395,4459,25254,259960,2048,22013,3314,35746,1338,14762,77261,811953
2011-09-01,0.7,7.9,-11.1,-3.7,2.2,-5.2,-2.9,-6.2,-7.7,5.4,0.6,-4,-11.7,0.6,0.6,-0.6,3,1.8,-5.8,0,1.9,-5,-5.5,0.7,-4.4,0.9,0.3,5.4,0.4,-3.3,-12.2,5.8,0.6,0.2,-0.7,2.6,-1.2,-5.3,1.5,0.6,-4.6,5.3,0.5,0,1.5,5.1,0.6,0,820,8445,749,6949,384,3734,6836,73882,1044,11030,9466,82178,28195,281396,1267,13008,1000,10288,879,9795,795,8141,2016,21641,2316,24381,1211,13576,707,8347,23855,273972,643,7124,1598,17930,3639,39831,1234,14618,2642,29848,4005,45106,2140,24199,5822,71496,379,4199,23276,250152,907,9799,1463,15570,760,7073,1624,18236,4023,43565,8069,88500,3686,40879,9466,82186,786,9298,4105,46301,52050,555368,3407,37208,28990,289537,47131,524124,1017,10486,6702,81291,382,4235,24072,258293,2058,22094,3223,34180,1280,14268,76121,813660
2011-10-01,-8.1,-9,-4.2,-9.4,-2,-3.3,1.8,-2.8,-1.7,0.7,-0.2,4,2.1,-1.5,-1.7,0.8,-1.3,-4.1,-1.8,-4.2,-1.7,-6.1,-3.2,-1.1,-2.6,1.6,-0.7,0.7,-0.1,3.6,2.1,-2,-1.3,-0.6,1.1,0.3,-1.5,-1.6,-2.2,0,-6.3,-4.5,-2.3,1.9,-0.6,-1,-1.1,-0.1,780,8594,578,7096,290,3578,6023,72422,810,9989,8590,82767,25321,277090,969,11839,835,9949,811,9630,636,7485,2034,21587,2143,23705,1308,14121,710,8371,24239,270982,590,6804,1595,18271,3508,39185,1195,14611,2530,29181,3880,44638,2132,23829,6710,71097,356,3935,23846,252821,897,9575,1370,15398,588,7221,1616,18520,3797,42763,7218,87033,3340,39170,8591,82777,777,9177,3939,45354,49560,548072,3101,35668,25957,284575,48085,523803,853,10147,7521,80727,359,3976,24482,260305,2078,22076,3039,33280,1374,14786,74042,808378
2011-11-01,-4.8,3.6,-4.5,5.9,-2.2,4.1,6.5,-1.1,12,2.8,2.5,-4.3,-10.1,1,0.9,-2.3,5,6.7,2.2,2.9,-1,-2,4.1,4,0.4,-4.2,3.9,2.8,3.1,-3.9,-10.1,0.9,1.7,0.5,-2.2,5.8,8.2,2.8,1.8,5,-1.5,0.9,4.1,-4.1,2.8,0.4,2.5,0.2,780,9149,552,6381,296,3417,5486,70851,869,10583,7410,85049,23422,279873,1015,12268,891,10359,875,10782,593,7123,1913,22127,2014,23434,1158,13519,764,8856,24413,277776,581,6868,1568,17530,3391,40295,1200,15344,2547,29705,3777,44834,2177,25790,7024,73055,336,3877,20017,247279,905,9968,1361,16017,562,6493,1586,17742,3687,43712,6685,86195,3416,40288,7412,85067,829,9632,3856,45782,47835,557649,3193,38058,24014,286995,44430,525055,908,10565,7899,83837,338,3896,20609,254401,1968,22762,2919,33402,1216,14202,68444,812050
2011-12-01,-0.2,-3.8,8.6,5.5,2,3.5,-0.2,6.9,1.7,-1.7,4.7,-7.3,-5.1,0.9,0.8,0.3,3.6,0.9,1.9,2.9,1.7,4.7,3.3,-1.4,7.2,-14.1,5.3,-1.7,4.2,-7.6,-5.4,3.8,1.5,1.1,0.3,4,3,1.3,2,0.3,4,-3.1,8.1,-14.5,5.9,3.7,2.2,1.3,702,9130,513,6054,307,3712,5116,72247,917,11170,5124,83606,20254,282266,959,11807,877,10726,846,10962,574,7107,1814,23167,1950,25041,954,12535,785,9208,24007,284011,533,6655,1437,14991,3102,40815,1172,15386,2482,30297,4108,46481,2166,26576,6867,77332,327,4034,17960,247983,908,10778,1234,15785,520,6142,1458,15242,3409,44527,6289,87633,3399,41467,5128,83653,850,9982,4195,47524,44260,566277,3125,38383,20828,289373,41966,531994,892,10916,7713,88294,331,4078,18534,255090,1858,23713,2858,35818,1003,13121,62794,821367
2012-01-01,3.5,0.4,-7.7,-0.8,-1.1,-1.6,7.2,-1.1,-8.5,-5.1,0.9,13.3,-1.4,-1.7,-1.6,1.6,0.4,-2.3,1.5,2,-0.2,-1.3,-1.9,2.5,-2.1,11.6,10.3,-5,1,11.1,-1.5,-6.4,0.9,1.1,1.6,2.6,-3.5,2.4,3,4.4,-0.8,-3.8,-4.6,11.9,12.9,-6.1,3.5,2.6,656,9786,433,5967,239,3426,4815,71422,860,11079,3702,79329,17575,277437,876,11857,814,10559,709,10029,510,7354,1630,23386,1727,24773,981,14196,729,9452,22135,293950,485,6399,1123,16776,2968,41784,1163,16068,2380,31202,3273,43668,1947,25635,6952,87335,306,4001,16614,251869,713,10279,1141,16185,440,6049,1143,17012,3207,45210,5977,87490,3240,42281,3714,79503,776,10019,3340,44470,39710,571387,2823,37493,18084,284790,38748,545820,826,10712,7661,97364,308,4025,17123,259223,1669,23941,2440,35052,1007,14582,56833,830610
2012-02-01,-10,-6.9,-13,-1.6,-2.2,3.2,-1.4,2.6,5.4,1.5,-0.1,-6.3,-4.4,-0.5,-0.7,-2,-4.2,2.5,-1,0.3,-1.7,2.1,2.7,-3,-1.4,-1.6,0.6,1.4,0.2,-6.4,-4.1,1.1,-0.2,-0.8,-1.7,-5.5,6.8,-0.1,1,0.1,2,-5.3,-11.1,-1.5,0.1,0.7,0.1,-0.8,659,9646,438,5705,226,2980,4752,69883,876,10900,4039,80527,17954,276136,825,11039,822,10897,762,10571,486,6618,1618,23366,1814,25421,964,13305,737,8933,22337,294111,459,6057,1216,16520,3044,41759,1207,16092,2478,31517,3323,43965,2068,27389,6776,87409,320,4081,16449,247503,619,9142,1118,15702,446,5799,1234,16736,3270,44739,5959,85975,3354,42417,4044,80610,792,9597,3406,44955,40291,570247,2893,38428,18440,282754,38786,541614,830,11004,7538,97981,322,4108,16935,254120,1668,23984,2433,34563,986,13651,57226,824368
2012-03-01,-3.6,4.5,14.8,3.5,-0.2,-2.3,-1.8,-4.2,-8.6,-1.9,-1.6,-2.7,9.4,-0.9,-1,1.8,12.1,0.4,3.4,0.6,0.1,-2.8,-2.2,-0.5,-0.7,-3.7,-1,-1.8,-2.1,-2.4,9,2.8,0.1,0.6,1.9,11,-1.2,2.6,-0.4,1.4,-2.8,1.6,9,-4.4,-0.1,2.7,1,1.4,703,9469,491,6242,263,3421,5015,69740,931,11278,4377,79021,19020,273573,918,11534,835,10646,722,9664,474,6379,1737,22982,1836,24346,1001,12951,816,9920,23481,297053,490,6153,1269,15785,3325,42834,1306,16325,2524,31400,3631,45132,2154,27057,6875,87333,312,3966,19082,252283,690,9968,1193,15622,498,6322,1296,16113,3588,46255,6321,86065,3455,42679,4385,79130,886,10756,3722,46219,42500,570626,3072,38591,19494,279952,42563,549336,846,10765,7597,96997,315,3994,19556,258662,1775,23485,2526,34314,1027,13321,62056,829288
2012-04-01,1.4,-1.5,-4.9,-2.2,-3.4,-2,-4.2,0.5,2.4,4.2,-3.6,1.3,-3.6,-0.5,-0.4,2.5,0.9,-2.4,1.9,2.1,-2.8,-3.8,-2.3,-2.4,2.2,0.2,4.2,4.3,-3.4,2.2,-3.7,1.7,1.1,1.5,2.5,2.5,-2.8,2.4,3.7,-0.1,-3.7,0.4,6.4,0.9,4.4,2.2,2.5,2.5,735,9075,471,6019,254,3254,5181,67345,909,11030,5620,82373,20780,272307,960,11364,851,10432,883,9898,530,6466,1738,22151,1958,24459,1071,13124,844,10171,24484,304401,510,6177,1268,15922,3664,43877,1363,16304,2670,32549,3753,46145,2134,26300,7017,91194,305,3819,21488,258567,848,10602,1245,15253,476,6086,1287,16150,3919,47131,6544,83649,3579,43579,5631,82523,901,10854,3824,46995,45265,576708,3094,37664,21311,278772,45973,562968,859,10522,7899,101091,307,3842,22019,265032,1782,22695,2806,35061,1111,13616,67283,841740
2012-05-01,-6.7,-6.7,-7.6,1.7,-1.3,0.7,5.1,6.5,11.6,1.7,-0.7,-1.5,5,1.2,1,1.8,-1.5,-1.4,-0.3,-0.4,-0.9,-2.8,1,2.2,4.7,-0.3,2.7,1.7,-0.7,-1.4,5.1,0.4,0.8,1.1,2,-1.5,0.9,0.3,-1.1,0.8,-3,-2,0.3,-0.2,1.7,-0.3,0.4,1.1,848,9536,507,6320,254,3008,5551,66443,950,11218,7348,83779,23548,275512,905,10607,884,10508,961,11048,514,6036,1856,22001,2209,26054,1103,12921,853,10020,25557,305582,520,6051,1329,15883,3779,43998,1493,16435,2740,32196,3883,46011,2251,26535,7366,92725,304,3703,22904,263797,919,10637,1368,15588,513,6395,1347,16096,4033,47006,7044,82878,3690,43414,7361,83927,909,10687,3980,47170,49106,581095,3156,37142,24063,281548,48461,569380,894,10623,8327,103773,307,3734,23418,269833,1904,22546,3128,36692,1146,13425,72523,850928
2012-06-01,0,-0.8,3.4,-3.8,3.5,-1.6,-0.7,8.4,-3.7,2.5,-3.9,-2.6,-2.8,1.5,1.5,2.2,1,-0.5,1.5,0,3.1,4.4,-1.4,-2.2,6.6,-0.1,-4.7,2.5,-3.8,-4.2,-2.8,0.9,0.2,0.8,2.2,-0.2,-0.4,1.3,1.3,1.3,4.5,-4.6,2.3,0.1,-4.9,1.1,-1,0.5,841,9470,508,6143,277,3111,6878,68758,922,10792,8708,85853,26662,279719,919,10524,885,10344,1044,10641,562,6035,1879,21141,2497,28234,1128,12588,824,10004,25842,302591,491,5775,1358,15895,3946,44588,1570,16652,2790,32613,3996,46496,2271,26430,7216,88218,322,3869,24842,269664,958,10882,1332,15245,514,6216,1373,16074,4223,47699,8447,85409,3711,43405,8720,86012,890,10799,4090,47615,52504,582310,3190,36955,27224,285755,50684,572255,896,10471,8260,98858,324,3898,25404,275699,1926,21682,3455,39116,1153,12857,77908,858009
2012-07-01,1.4,-3.3,-5,1.1,1.5,3.9,-1.5,-2.7,-1.4,-4.1,-4.4,-3,-2.3,-1.8,-1.7,1.5,2.6,1.4,0.3,-0.5,2.1,-0.9,3.6,2.5,-1.3,1.7,-2.1,-4,-4.1,-1.6,-2.4,1.4,-0.5,0.1,1.5,3.1,3.3,0.7,-1,4.4,-0.9,9.1,2.2,1.2,-2.2,1.8,0.6,1,846,9327,493,6003,239,2954,7364,69806,922,10916,8807,82360,26812,274693,861,10172,892,10749,902,10496,536,6120,1795,20215,2441,27468,1083,12211,862,10315,25681,304534,542,6303,1351,16086,3993,44897,1600,17384,2717,32276,3949,47315,2340,27306,6878,86276,329,3836,25621,273587,1000,11126,1388,15630,498,6069,1373,16346,4232,47851,8964,87190,3640,43192,8827,82585,925,11077,4029,48281,52493,579228,3201,37478,27348,280813,51302,578121,900,10853,7780,96772,332,3864,26157,279707,1843,20794,3441,38595,1121,12652,78650,858934
2012-08-01,2.1,2,1.2,-0.8,-2.1,-2.7,-6.4,-0.4,14.7,-1.6,4.1,3.8,6.8,-0.1,0,2.1,-1,2.6,0.1,0,-2.2,-3,-2.9,-3.2,0.2,-2.5,0.5,-1.6,3.8,3.1,6.8,-0.8,-0.3,0.4,2.1,-0.9,2.8,0,0.3,-2.6,-3.5,1.5,1.5,-2.7,-1.3,-1.1,-0.6,0.7,818,8733,576,6409,266,2989,7215,68344,939,10832,9595,81024,28197,274448,919,10377,923,10454,1096,12036,563,6251,1959,21045,2569,27368,1145,12671,874,10221,26020,302812,567,6398,1368,15651,4079,44888,1577,16937,2803,32368,4065,46790,2446,28077,6760,85186,332,3703,26736,279216,1035,11293,1384,15130,582,6481,1391,15930,4345,47877,8792,85282,3741,43201,9616,81259,937,10971,4156,47882,54217,577259,3365,38454,28761,280699,52756,582028,930,10533,7856,97221,336,3747,27299,285467,2006,21592,3603,38660,1178,13039,81516,862726
2012-09-01,-4.7,-9.6,-4.8,1.6,-1.8,-3.3,8.3,1,2.1,-4.5,-1,-0.2,1.5,-2,-2,2.3,-1.4,-0.8,0.9,-4.5,-1.4,0.2,-3.2,3.5,1.5,0.8,2.4,-4.6,-0.7,-0.5,1.1,2.2,-0.5,0.4,2.5,0.2,2.4,1.3,-6.5,0.3,0.8,-3,2.7,1.3,2.4,2.4,0.9,1.6,893,9454,685,6508,288,2845,6149,67134,1002,11004,8724,77355,26476,269006,880,9378,959,10110,1074,12283,565,5956,1943,20837,2599,27643,1129,12650,853,10242,26427,305507,551,6208,1353,15857,4133,45457,1404,16981,2655,30258,4221,47936,2553,28753,7184,87266,337,3731,26315,286120,1070,11598,1444,15662,689,6550,1369,16050,4420,48302,7553,84114,3657,41262,8739,77510,901,10818,4305,48949,52903,574512,3433,38131,27040,274961,52742,591627,966,10200,8257,99550,339,3754,26880,292076,2001,21443,3669,39241,1161,12977,79783,866588
