"inpcgeneral.date.sq.","inpcgeneral.values.sq.","inpcsub_total.values.sq.","inpcmerc.values.sq.","inpcserv.values.sq.","inpcnosub.values.sq.","inpcagro.values.sq.","inpcenerg.values.sq."
1999-02-01,41.0996101252073,44.2422042973749,43.8424256042203,43.9905493754226,32.2034279579842,35.775840681236,29.3369842113162
1999-02-01,40.9276754477147,43.8833397303027,43.4957924418913,43.6227466018544,32.4165744460486,36.3595734057365,29.2548658839851
1999-01-01,40.6455183562759,43.4926516299592,43.1221014232342,43.2178313786405,32.3700700113985,36.7072431021282,28.8944853135333
1999-01-01,40.2940423999992,43.0504987992078,42.6542232342193,42.8144968510174,32.2220986242335,36.5435218696398,28.7591553377546
1998-12-01,39.6516547411533,42.3910503134837,41.8137443114336,42.3872032670541,31.654611239625,35.750981658414,28.3712712913571
1998-12-01,39.2941506971137,42.1189099494264,41.583832746134,42.0680329366314,31.1489773330506,34.7138737422839,28.2892230841342
1998-11-01,38.7510772865271,41.7278450031066,41.2236088048386,41.6458370813101,30.3354288318509,33.8687402658888,27.5013707808185
1998-11-01,38.3146382410857,41.4817296396707,40.9907838587514,41.3876041506061,29.5452342882248,33.2774492086729,26.5533035001573
1998-10-01,37.945509561319,41.2264890079697,40.7163989295914,41.1600169644982,28.9713666054665,32.8248999018196,25.883204903444
1998-10-01,37.7790284486147,41.0421604013056,40.5019979406349,41.0155042057482,28.8513570019137,32.5613647424462,25.8775743770872
1998-09-01,37.4866817337475,40.764618381636,40.1497706641859,40.8338308612042,28.5475700300314,32.347711902552,25.5022103307173
1998-09-01,37.1680711854889,40.3670228110073,39.5979515357456,40.6312664544499,28.4076154083703,32.0673821629535,25.4741391938445
1998-08-01,36.8184607452003,39.9128070048874,39.2853595700606,40.0116568479364,28.2895985959008,31.9471599222272,25.3579574771959
1998-08-01,36.6446600336649,39.6857575541127,39.0103717494692,39.8469607404458,28.2335887422527,31.9626014558735,25.2450834958945
1998-07-01,36.455933640061,39.4594248633939,38.7846549083258,39.6236613490903,28.1321742485925,31.8400659795055,25.1605567361456
1998-07-01,36.3078227569971,39.327907218551,38.6994105868572,39.4378214299523,27.9600808741753,31.5083689279671,25.1156812816445
1998-06-01,36.1107722559529,39.1692207102446,38.5875113152176,39.2246393273222,27.6983816497319,31.0966509401291,24.9736266746824
1998-06-01,35.9580688154787,39.0156176323308,38.4201208018873,39.0904464417726,27.5574302347552,30.8190136651304,24.9416214074147
1998-05-01,35.6869628729025,38.7153063613666,38.0096284667508,38.9297421288526,27.361931004641,30.5507101379238,24.804231578034
1998-05-01,35.5398564984472,38.5569435217106,37.8324561066313,38.7970034727754,27.2467797951439,30.3031045527084,24.7946394834032
1998-04-01,35.4023662605558,38.3206389119937,37.5993153311114,38.5607866338934,27.3156737227137,29.9723575142215,25.181748209373
1998-04-01,35.2618614607278,38.1293554156303,37.3890501147505,38.3958882769879,27.2859127951536,29.9134698266996,25.1752027279784
1998-03-01,35.0834681917829,37.8820950427616,37.1491530914602,38.1437692883825,27.2570068141547,29.8734578109568,25.1551605160842
1998-03-01,34.9254546877494,37.7039760590778,36.9746677410835,37.9641910358987,27.1491011658934,29.7264202903239,25.0784902077713
1998-02-01,34.6852051359735,37.4872441500137,36.7597179767934,37.7489072400489,26.8771175885708,29.4096754033062,24.8423345750438
1998-02-01,34.5132704584808,37.2675476738093,36.5115510992832,37.5676613709536,26.8115115226182,29.3657045289851,24.7595427481535
1998-01-01,34.1434237545105,36.8288796388908,36.015510444941,37.2064098815992,26.6029260900774,29.2293760702831,24.4935534767001
1998-01-01,33.8644242081826,36.5076192502873,35.7046428612034,36.8778281491959,26.4264096331331,29.005502037545,24.3548688282615
1997-12-01,33.4154995196353,36.0774306602889,35.3180190039671,36.4016212247627,25.9682106619806,28.6173769993894,23.8411711149262
1997-12-01,33.1441060565441,35.8855651424898,35.1891242586394,36.1360471699263,25.5547964205935,28.0763415022249,23.5296661172981
1997-11-01,32.8955323973271,35.6236145018259,35.0202183748952,35.7648254071732,25.348478687646,27.8070219968713,23.3736586007315
1997-11-01,32.7446949908964,35.4498946553041,34.8486162184964,35.5914244094564,25.2533446362031,27.5972943348513,23.369846584852
1997-10-01,32.510903512518,35.2640553453606,34.6665430962318,35.404093045084,24.9381216101181,27.4984500970568,22.8825170696287
1997-10-01,32.4029781543587,35.1114447334845,34.5006064142975,35.2703124769827,24.926621511398,27.4828311021809,22.8743047981998
1997-09-01,32.2507052175739,34.9494725776401,34.3390939701644,35.1104878719818,24.8034748956449,27.6798174014496,22.4962971616261
1997-09-01,32.1485199086085,34.7841846193645,34.1427558940603,34.9858915808968,24.8341673480244,27.7532520378869,22.4929306750264
1997-08-01,31.8718169000135,34.4461843217103,33.958274104449,34.4660245995445,24.6978247206729,27.6116054996629,22.3609029029467
1997-08-01,31.7350441682718,34.3030817529455,33.8036559103771,34.3393816230828,24.5822018564663,27.3587838247796,22.3546177786677
1997-07-01,31.5832017351764,34.1588973592208,33.6942253844522,34.1551576098496,24.4248426514896,27.1170587778726,22.2645497491757
1997-07-01,31.4630767002607,34.0432800216277,33.6512541722526,33.9527381797671,24.3030160354149,26.8605335146394,22.2500739663916
1997-06-01,31.31223929383,33.9042340535704,33.574926495088,33.7394086379587,24.1380069482088,26.6857487759099,22.0929600124455
1997-06-01,31.1896747380071,33.7428655685843,33.3996647358749,33.5977095064534,24.1013015838277,26.6303415945294,22.0711726510512
1997-05-01,31.0384063098316,33.5551548359293,33.221568211724,33.4013947737862,24.0324234637824,26.6813487360056,21.9068678645781
1997-05-01,30.9138327367908,33.3819912293399,33.0322146239669,33.2509031849052,24.0129624416148,26.6476902033915,21.8987262562893
1997-04-01,30.7650043475772,33.1395918542157,32.8108899934891,32.9868156826451,24.0610805478438,26.6610569466216,21.9744870779893
1997-04-01,30.6269395867119,32.9465753073644,32.5916344266252,32.8290779155101,24.0420624383737,26.6572041555468,21.9434045060796
1997-03-01,30.4495508263755,32.7179649680718,32.3788715133286,32.5849338896441,23.9782523889013,26.6537275613346,21.8315894863651
1997-03-01,30.2863707600134,32.5401614683664,32.2012392499423,32.4098950965619,23.8549423564015,26.5438604979942,21.6976562189895
1997-02-01,30.0875977261562,32.3354081301496,32.0096671076759,32.192465798641,23.6807026984538,26.5131816915276,21.4092057616438
1997-02-01,29.9015983739738,32.0974684460806,31.7586453346616,31.9744853191801,23.6102682052128,26.5035480339405,21.2903985132
1997-01-01,29.6368070035654,31.8110592709056,31.5054946045833,31.6522419483481,23.4057240229195,26.4094968398946,20.9979979041011
1997-01-01,29.3608215011194,31.5221094137353,31.2178618920157,31.3665160810894,23.1732591650963,26.0446465721195,20.8711155358759
1996-12-01,28.8979751210575,31.0332631402439,30.6446411697184,30.9889078349597,22.7921098586495,25.5567567452191,20.5752252156934
1996-12-01,28.6206975894878,30.7569580139729,30.3549253380377,30.7336049967346,22.5303501734571,25.1517657743324,20.4277048667463
1996-11-01,27.9656802682516,30.3469678341534,30.0534420593848,30.1979330283722,21.4258728728792,24.7867042581344,18.7351185612603
1996-11-01,27.7686297672073,30.1485384419836,29.8559967154551,30.0016204887523,21.2441629426884,24.4818507526322,18.6515973562583
1996-10-01,27.5242181617104,29.9676650296848,29.6422460242871,29.8639312620337,20.887871684406,24.1912090550765,18.2432627641411
1996-10-01,27.3782603151489,29.8077636080408,29.4493813764106,29.746968240112,20.7788852741124,23.9647051667036,18.2279361055434
1996-09-01,27.1875243862725,29.6398737081545,29.2798446281998,29.5838979918572,20.5546291641737,23.9148189094733,17.8649673135655
1996-09-01,27.0379784909099,29.4650108015632,29.0708748631021,29.453620649734,20.4652227296337,23.7409069735556,17.8429179220201
1996-08-01,26.7604139568807,29.1394722892063,28.8550666560121,28.9994934799784,20.3012801435441,23.6097732350211,17.6529568780618
1996-08-01,26.6118725701274,28.9502530220032,28.6288731141493,28.858602390156,20.243502046066,23.529669769572,17.612996523335
1996-07-01,26.4240071839023,28.7543391364585,28.4208596678428,28.6807446634283,20.0836957674908,23.3838965430064,17.4421214456255
1996-07-01,26.2480539539193,28.5635070630586,28.2044720990157,28.5243199208522,19.9484682605399,23.1704810211135,17.3692505271254
1996-06-01,26.0566005188939,28.3374302757047,28.004440524953,28.2702106685117,19.8386195953124,23.095964452716,17.2313378691505
1996-06-01,25.8772027413396,28.1319505011228,27.7952424658075,28.0727094783894,19.7228839588267,22.9220299143026,17.1620271469067
1996-05-01,25.6561849446368,27.8778770535766,27.5208977109821,27.8476465756581,19.5822002156999,22.7713929291925,17.0293637291028
1996-05-01,25.4454997545375,27.6370925889842,27.2719117293109,27.6209073705808,19.4452056574633,22.479432890334,17.0158699598469
1996-04-01,25.2063987306554,27.3740462142016,26.9885711755507,27.3870495554617,19.2689788331048,22.0513497390293,17.0403307574793
1996-04-01,24.9806443572586,27.1496996759169,26.7201410236828,27.2203026412155,19.0546645410049,21.5901827911556,17.0227447501077
1996-03-01,24.5444923142767,26.6950745142917,26.2423496278488,26.8015784684496,18.6831528945133,21.1641789212769,16.6948768507982
1996-03-01,24.2553031445204,26.3672111287857,25.8488044826784,26.5594278121118,18.4898036855027,20.8193485292367,16.6222912638879
1996-02-01,23.9972573680239,26.0615814575252,25.4983559120931,26.3136554108413,18.3433382098765,20.7633977102928,16.4038406779841
1996-02-01,23.7511232297148,25.790640419202,25.1608173148923,26.1285936731386,18.1624841118156,20.4809260060472,16.3040321677412
1996-01-01,23.4652351063,25.4918275594361,24.8351504878594,25.8675802452753,17.9206019463792,20.2460120857296,16.0567621591068
1996-01-01,23.1942726649536,25.1598490275045,24.4966747245659,25.5490904948944,17.7890603802039,20.1034760478489,15.9340640173706
1995-12-01,22.7595556342696,24.6962812594376,24.0505845574519,25.0719276142899,17.4395714515616,19.7137285489791,15.6168689294654
1995-12-01,22.2809225647605,24.3641993492853,23.6633944531773,24.812713581377,16.6976658504197,19.2295572308323,14.6702074720199
1995-11-01,21.9338951466089,23.998038418594,23.3167119014833,24.4288844389375,16.4108101067945,18.7586710515906,14.5300989007174
1995-11-01,21.6853214873926,23.7227620434983,22.9627383288579,24.2543393540584,16.2312906541879,18.3664502319936,14.5200875592594
1995-10-01,21.3911092565366,23.4776118885696,22.7151920953183,24.0162162446998,15.857228335838,17.8843716358963,14.232295467914
1995-10-01,21.17855855045,23.290006088526,22.49990368885,23.8655620397877,15.6083432694256,17.3765813691704,14.1897600050306
1995-09-01,20.948785624562,23.0885920424234,22.2504745463414,23.7261662897578,15.3364080013878,17.0886901529097,13.9307130171121
1995-09-01,20.7626427711506,22.8756484442429,21.9756482985151,23.5923727787928,15.2156362041138,16.8416574068302,13.9105718466744
1995-08-01,20.5064625106422,22.5521261090713,21.7086376089498,23.2052336452426,15.1105654105825,16.7410774391286,13.8019948344726
1995-08-01,20.3593566542423,22.3613861838604,21.4825056204293,23.0609146902394,15.0603959069112,16.6398171948996,13.7925457818854
1995-07-01,20.177805840185,22.1417076612607,21.2241035091064,22.8922105479182,14.9666266001599,16.5298008189596,13.7117776838475
1995-07-01,20.0213708496807,21.9509341682466,21.0105684191561,22.7324307120577,14.8888891289017,16.3619800414662,13.7058314459068
1995-06-01,19.8210193022943,21.741653473943,20.7785221406949,22.5544580890947,14.7190685515079,16.1482111043121,13.5711232217858
1995-06-01,19.5751726845003,21.4488236242022,20.4466410265921,22.3142263683381,14.5831246604422,15.8555189137591,13.5600991961448
1995-05-01,19.2571361411608,21.0926671993357,20.0092576970705,22.0632439894335,14.3616727753836,15.4623037818428,13.4755816506557
1995-05-01,18.9269004391204,20.673061945058,19.4784121295628,21.7865348080981,14.231409491431,15.2043227686401,13.4471154598044
1995-04-01,18.5227533148334,20.1515862965196,18.8421788442361,21.4139554188458,14.0876090517405,14.7956917351972,13.5143132750325
1995-04-01,18.1293698188939,19.6481604070266,18.1918331820171,21.098409333215,13.9398527778159,14.5568458294127,13.439196370228
1995-03-01,17.2653898403705,18.7305088203187,17.2574619950595,20.2165286849659,13.2379931228304,14.1866230851553,12.4737005359008
1995-03-01,16.6819879217043,18.2650402371534,16.7156744958829,19.8520674433638,12.454987246051,13.7608856493324,11.4067005393634
1995-02-01,16.1786695323322,17.8407408836099,16.2923834451778,19.4336331243283,11.8255028902495,13.5333782134071,10.4575152551207
1995-02-01,15.8787162161736,17.4610687319137,15.9024737806991,19.0804770112179,11.7158994459385,13.3651294236513,10.399806595551
1995-01-01,15.5410179321263,17.0663284494516,15.4539652925424,18.7736302603582,11.519157821147,13.0734033912578,10.2867968315287
1995-01-01,15.2129352665883,16.6924908206389,15.0337708657516,18.4766472168313,11.3068631612423,12.6648486866822,10.2507353937237
1994-12-01,14.8662383675153,16.3290183311065,14.6389859667383,18.1686513347133,11.0108740499041,12.3647076006341,9.95363642003411
1994-12-01,14.7721735703828,16.2262546657915,14.5635179174641,18.0310056179998,10.9399424314931,12.2382005464814,9.9324296800021
1994-11-01,14.7074053005018,16.172654115195,14.5170769620226,17.9691114321503,10.8525622415431,12.132985561783,9.85993428101986
1994-11-01,14.673319354947,16.1317781880615,14.4788859383775,17.9257926352438,10.8350319849235,12.1089789579146,9.84804482442046
1994-10-01,14.6282832812519,16.0917825424223,14.4467032502018,17.8761523970074,10.7803990821214,12.0248149784828,9.81955299548252
1994-10-01,14.5962084251352,16.0463154759119,14.3928974949248,17.8438104309641,10.7796331642698,12.0211151749213,9.82146154442929
1994-09-01,14.552013672729,16.0080101754266,14.3457413610642,17.819116613859,10.7238983736581,12.0074498702152,9.72626977210049
1994-09-01,14.51986266253,15.967400675484,14.3095564274528,17.7736221354349,10.7119799303904,11.9857165323552,9.72314308473484
1994-08-01,14.4496708750496,15.8787926535004,14.2552833951364,17.6398302561631,10.6858334550209,11.9591445172729,9.69695239778538
1994-08-01,14.4169054516422,15.8392452845238,14.2168597402184,17.5999812348734,10.6695576558996,11.9291548379953,9.69296715808089
1994-07-01,14.3783849554473,15.7935398098759,14.159689547346,17.5717814072017,10.6486561780111,11.9142826538839,9.66619646771394
1994-07-01,14.3542710502299,15.7660943422951,14.1331342550548,17.5439722604,10.6329507964194,11.8847705278081,9.66287616857989
1994-06-01,14.319537017894,15.7350049599198,14.1211010542693,17.4872244774111,10.5913654081657,11.8093301478008,9.65160873423976
1994-06-01,14.2862535395058,15.7144273725384,14.1052337510046,17.4607188018133,10.5308136442718,11.6891999481792,9.64462052226125
1994-05-01,14.2475967948502,15.661607822666,14.0430702412346,17.422666753005,10.5254556833238,11.7135377307306,9.61197496401626
1994-05-01,14.2157674967952,15.6239814577046,14.0080004845874,17.382672609052,10.5078683288877,11.6776390669405,9.6108672378707
1994-04-01,14.1777982111004,15.5788828695873,13.9626669764974,17.3393512187031,10.4873686640764,11.638071911978,9.60749145860931
1994-04-01,14.1487057975111,15.5283852943072,13.90884963842,17.2951195321714,10.5074755947719,11.6878745000037,9.60073352651603
1994-03-01,14.1096097422321,15.4794483466843,13.874133700855,17.2278611971336,10.4919910954571,11.6627478715329,9.59382335737922
1994-03-01,14.0788336499542,15.4336449414273,13.8259980993644,17.1867914319251,10.496147242603,11.7141474421636,9.55477769937594
1994-02-01,14.0384346863964,15.3761050894904,13.7603204090633,17.142483498718,10.4958008914549,11.7975625220303,9.47770755542747
1994-02-01,14.0058117281094,15.3113975421136,13.7054062001069,17.0661548277646,10.5365089840909,11.9143501305092,9.44940921288164
1994-01-01,13.9663343843643,15.2425135119358,13.6414010034187,16.9926585455748,10.5646145402532,12.0528935882011,9.37682992730334
1994-01-01,13.9344128725224,15.1891125164495,13.6005930611493,16.9233568384406,10.5821742435558,12.1274549681317,9.34247259738172
1993-12-01,13.8800264244674,15.1441594065433,13.569309193368,16.8607262274283,10.5086704155079,12.0563745333156,9.26552917030806
1993-12-01,13.8060859911413,15.088749545035,13.5398539574145,16.7707891624787,10.395929837464,11.8239137713926,9.26057044506045
1993-11-01,13.7519052109149,15.0709550649218,13.5504080757622,16.7139104229013,10.2620728781061,11.6121618006217,9.19583670805884
1993-11-01,13.7247026618983,15.0492294678647,13.5320111877379,16.6882262470371,10.2236054148515,11.5595528820077,9.1696830972669
1993-10-01,13.6890584069596,15.0243892932703,13.5115062311868,16.6581195657586,10.1650515513638,11.5332717455232,9.08059842481021
1993-10-01,13.6668892801415,14.986448222447,13.4850913169309,16.6052736499124,10.1791597892583,11.5776859030474,9.06718328997031
1993-09-01,13.6372741490767,14.9415585266015,13.4532812699891,16.5435291765764,10.184996287724,11.6707500756027,8.99322384465203
1993-09-01,13.6072471643015,14.892365478271,13.4171363141201,16.477663718562,10.1991827882244,11.7068150761475,8.98760704052368
1993-08-01,13.5387447541146,14.8194063669918,13.4015333385846,16.3268146604702,10.143304239031,11.646028824979,8.93529606249425
1993-08-01,13.5054799257054,14.779317114672,13.3644871998815,16.2837561830983,10.1266493932876,11.6141794191739,8.93228165642131
1993-07-01,13.4643520587896,14.7230496186765,13.3070632290703,16.2309137622133,10.1211087472463,11.6645767915202,8.87541478389038
1993-07-01,13.4358978889379,14.6860907147462,13.277957225313,16.1841568504584,10.112860374022,11.6492398404526,8.87352201643435
1993-06-01,13.4034282749256,14.656325860709,13.2712743484804,16.1230595127626,10.0755506586185,11.6274161665027,8.82140920911006
1993-06-01,13.3681673806734,14.6314130459115,13.2627097128121,16.0760780306524,10.0183821678141,11.523730472361,8.80589749355584
1993-05-01,13.3302141546833,14.596823783791,13.2374789149125,16.0295085685563,9.97432252075143,11.5013715366561,8.74123063542217
1993-05-01,13.2920625136351,14.5659576437896,13.2039880934099,16.0033054272812,9.92126106947605,11.3939869081415,8.73704370630289
1993-04-01,13.25424398194,14.5326582668249,13.181400730745,15.9560909870193,9.87473377086196,11.3209178939695,8.71405402527654
1993-04-01,13.2167181513094,14.5011642528974,13.1545272531692,15.9191450678272,9.82508569342985,11.2568170744298,8.67681934022656
1993-03-01,13.1773641046495,14.4503750300445,13.1106803179781,15.8602758927838,9.81292033548692,11.2804191551155,8.63169226426847
1993-03-01,13.1418260509819,14.391399374551,13.0583590752275,15.7938859328944,9.83138689761008,11.3448208135493,8.60839285119529
1993-02-01,13.1017472454031,14.3177482758076,12.9923451950772,15.7119170969696,9.86825994546037,11.505874715051,8.53213925081048
1993-02-01,13.0649461736913,14.2345113982697,12.9115338806623,15.6279607746851,9.93718438639152,11.6780590337022,8.50763077810064
1993-01-01,13.003920851051,14.1550881536232,12.8368668533644,15.5444353232152,9.91983214749056,11.7338062726957,8.42303789353862
1993-01-01,12.9507217850141,14.0815941403905,12.7892942427968,15.4370414478436,9.91426431942856,11.7395012162123,8.4070619528373
1992-12-01,12.8540345935656,13.9721200911258,12.7370571543482,15.2510170292349,9.85000306257283,11.6850536297388,8.33274566265373
1992-12-01,12.7790751460913,13.9140479787306,12.7080966579469,15.1540870265214,9.73996971780718,11.4795390131866,8.30833840983998
1992-11-01,12.6663230696707,13.8336935277682,12.6432320262666,15.0546454343777,9.55874712889064,11.1602857755841,8.25053180033072
1992-11-01,12.6069192591216,13.7798274026326,12.60127139327,14.9858553418215,9.48916509424238,11.0245656351435,8.24037151312877
1992-10-01,12.5526333137335,13.7314533641252,12.5667159999367,14.9197046887165,9.42367519744313,10.9597822129931,8.17314757436528
1992-10-01,12.5123566111515,13.6861643411321,12.5237301566801,14.8726485250351,9.39619473143268,10.9241917333065,8.15263905257631
1992-09-01,12.4623363304803,13.6429887935767,12.4870905762776,14.8217168592943,9.33270776348494,10.8564510478484,8.09199438266704
1992-09-01,12.4234614846783,13.5932759998223,12.4539545112267,14.7504122694409,9.31967473322995,10.8274451971305,8.09337472297942
1992-08-01,12.3532318791837,13.4960776593719,12.4224080049491,14.5644980011876,9.31271967506904,10.8288431352315,8.07865362371371
1992-08-01,12.3179554432824,13.4392983896547,12.3801452093775,14.4892359272489,9.32709720239677,10.8607898544168,8.07717796121378
1992-07-01,12.2768602138297,13.3753284741845,12.3190938177613,14.4232381230704,9.33897009123016,10.9240490053633,8.04218265127435
1992-07-01,12.2436860450425,13.3272772896183,12.2909097094562,14.3489390237533,9.34048877308404,10.9421222751737,8.02856400479599
1992-06-01,12.2012894614776,13.2717443147423,12.2515889410393,14.272511115197,9.32922601325591,10.9505134757291,7.99911302528921
1992-06-01,12.1654027568078,13.2142972070964,12.2128153522698,14.1907875159236,9.34315358262187,11.0001878279589,7.98053087494452
1992-05-01,12.1182866923621,13.1478388290781,12.1586013440121,14.109335592906,9.34129793289543,11.0333764473459,7.94654698257038
1992-05-01,12.0845918783183,13.0774231126406,12.0830129602474,14.048417501061,9.39138620307148,11.155371290582,7.93160655141483
1992-04-01,12.0412923249204,12.9845950603975,11.9956124898212,13.9509786601151,9.4610168912017,11.3023369362981,7.93156097614241
1992-04-01,12.0030531325808,12.9257153626566,11.9458119094912,13.8812897447229,9.47061497369082,11.3559331276448,7.90101999689781
1992-03-01,11.9421283126059,12.858316939167,11.8987967738996,13.7875427344763,9.42657094039317,11.2738524610492,7.89108312285088
1992-03-01,11.8897716039688,12.8132601964036,11.8687323563458,13.722961006566,9.35982266635694,11.1623895557545,7.86418162664144
1992-02-01,11.8213603714586,12.7542491706551,11.8372176530379,13.6273818239429,9.2729166995052,11.0310385676268,7.81654092985077
1992-02-01,11.7704443737244,12.6870346430064,11.7831490312072,13.5439369130271,9.26057040368478,11.0375639587933,7.7867049233475
1992-01-01,11.6988191281102,12.6209638994872,11.760875669725,13.4187218136353,9.17919993384239,10.9010926174188,7.75445141347041
1992-01-01,11.6167421232466,12.5435370878195,11.718776645252,13.2943632133835,9.08980078301818,10.7458261593856,7.72389706642106
1991-12-01,11.5056747616255,12.4192660662941,11.6767469070872,13.0590394682338,9.01264342677024,10.6083910651971,7.7006681482585
1991-12-01,11.3936862982473,12.2891494516137,11.5998697284865,12.85862751984,8.94566429516286,10.4870039699002,7.6824101958617
1991-11-01,11.2591277334959,12.1236273276904,11.4354412873467,12.6968920906616,8.88582265001586,10.3874391834755,7.6579581996102
1991-11-01,11.1136205947683,12.1536988203623,11.4722940205157,12.716511649827,8.35146431248276,10.3619470342705,6.64865449609407
1991-10-01,10.9545202113836,12.083649879463,11.4375517184369,12.5993235251688,7.99841572475088,10.2979537737453,6.02499710505922
1991-10-01,10.8761649135067,11.9655878067234,11.3038384643921,12.5069475003391,8.01225375678937,10.3378029086052,6.01524095100289
1991-09-01,10.8123654064404,11.8873777155123,11.2367742497939,12.4156579738613,7.98325427878894,10.3123043742427,5.98255359786933
1991-09-01,10.7673381396794,11.8342047672377,11.1833236316631,12.3645813748689,7.9582497512706,10.2665895414101,5.97610285911282
1991-08-01,10.6964542307433,11.7237007548138,11.1130730397157,12.2013177319267,7.97907847829743,10.3163322714561,5.9707946294676
1991-08-01,10.6703914026857,11.6722686058613,11.0591546091922,12.1550155638995,8.01101356567093,10.3899266434732,5.9651035509522
1991-07-01,10.6304462552918,11.6146557747545,11.0124930806361,12.0839338914791,8.0122965441271,10.396740545146,5.96134198847247
1991-07-01,10.5887226251472,11.5694529857803,10.9849548537771,12.0154727134912,7.97999428383243,10.330655699247,5.95944544194198
1991-06-01,10.5291665064337,11.5042324022761,10.9411786782754,11.9223492282438,7.93544838002308,10.2448470214089,5.95195322641487
1991-06-01,10.5041283911293,11.4753780652741,10.912381184374,11.8943421832778,7.91994646889295,10.2131226118426,5.95105239129023
1991-05-01,10.4378458465375,11.4120513232397,10.8540987674999,11.8259931876186,7.84955982135959,10.0736411201066,5.94278224680326
1991-05-01,10.3770386250443,11.35230906146,10.7771983930162,11.7921717197953,7.78868423881631,9.95239148206299,5.9361935587379
1991-04-01,10.3251512742202,11.2953218266948,10.7303094604237,11.72288878059,7.75024066568814,9.84949009687989,5.95614955608906
1991-04-01,10.2882237970927,11.2547989538703,10.6811992442421,11.6956800334752,7.72279931893277,9.79945762238195,5.94894421937626
1991-03-01,10.226091909012,11.1817262609237,10.6074623446643,11.6258835862979,7.68761829978624,9.69515545305892,5.97648812546165
1991-03-01,10.1735901449802,11.1242796826173,10.5396898585496,11.5847267414236,7.64822777485313,9.6699802124575,5.92342387305747
1991-02-01,10.0904656329437,11.0292551725777,10.4727683179139,11.4534422193588,7.5950121763576,9.6779842258378,5.81325328787094
1991-02-01,10.0223849195121,10.9495863482802,10.4053137583173,11.3592462854338,7.5555673062351,9.67954141330725,5.73559947898777
1991-01-01,9.92238424840285,10.8312846108384,10.327191685962,11.188538555881,7.50050049487199,9.66555403114354,5.64199357690646
1991-01-01,9.8453753754222,10.7298514868671,10.2412420910359,11.0687041416205,7.48130919633173,9.64442922118876,5.62425467426958
1990-12-01,9.69649259043587,10.558949150777,10.1243361609015,10.8277576207437,7.38759320619006,9.49185479971506,5.58289232994485
1990-12-01,9.57993695434146,10.4424357325217,10.0484631531824,10.6581362491305,7.27540421073813,9.36687634555659,5.48055527884156
1990-11-01,9.45268503704775,10.2901431523797,9.92655028148308,10.4682382728866,7.20930491147426,9.23832641253673,5.47055813456389
1990-11-01,9.23476106469364,10.1301170056425,9.77092652124138,10.3071938637272,6.86967283896833,8.9459423172717,5.08201403347678
1990-10-01,9.12655854711972,10.0295948875812,9.70481172893714,10.1617693834967,6.74835703798847,8.84721405320907,4.93799650262
1990-10-01,9.07756142503606,9.9592791762962,9.63068324730671,10.0990457742428,6.74912595233636,8.89646089612928,4.89437669474637
1990-09-01,8.99983193757663,9.86060231131155,9.5476769586674,9.98161743365662,6.72142454618162,8.8873256767327,4.84921053135442
1990-09-01,8.94629250941613,9.81226234512671,9.49741534937999,9.93751827459905,6.65825245504773,8.79705512911032,4.80980971985669
1990-08-01,8.86902771727493,9.7050988466734,9.45663088319753,9.74094168051321,6.65110642976228,8.78517947960384,4.80687700428274
1990-08-01,8.82487440926738,9.65155651964541,9.41056663525677,9.67865833250339,6.62973976144062,8.75409436343576,4.79405693752098
1990-07-01,8.73446656224833,9.54704294273,9.31927640497921,9.55900409701024,6.57448622270636,8.6464768846009,4.78584705008833
1990-07-01,8.66300450395306,9.46632622831224,9.24552700373352,9.47113370087408,6.52655160511598,8.55819940404707,4.77406731935917
1990-06-01,8.57526153175822,9.35870112962452,9.16036284106474,9.3355457589599,6.48683685337862,8.50401340324343,4.7469477799088
1990-06-01,8.51061552285294,9.28116785284824,9.07130127316669,9.27662937511625,6.45362240086199,8.49280969270321,4.69302215975104
1990-05-01,8.39721743187015,9.14344465677787,8.94364408982227,9.12924890033382,6.39922416076554,8.59180900291628,4.49722248520673
1990-05-01,8.32046085166551,9.03981680865373,8.81399537359721,9.06534924686309,6.38577610595561,8.6553715374985,4.4130163533882
1990-04-01,8.25007790189615,8.93176030222707,8.73763826737791,8.91642040296159,6.40272771591276,8.68376758486875,4.41976722908972
1990-04-01,8.18086627443957,8.84127479819966,8.64301187381772,8.83463385322004,6.38395071451572,8.65218581749194,4.41240660522316
1990-03-01,8.11793243724758,8.75358802221858,8.58101090892843,8.71383265029836,6.37903336282451,8.63308053960351,4.42040251983438
1990-03-01,8.06669058293016,8.67722591816459,8.5289121860955,8.60598215365235,6.38618071705809,8.66376899454477,4.40610694184744
1990-02-01,7.98957240034858,8.60480803660435,8.48910866555588,8.49026730862161,6.30146100261319,8.49777243277618,4.39442347097606
1990-02-01,7.91466890281192,8.56414135993091,8.46258600061888,8.43112131172173,6.15252006471525,8.18804902800585,4.39027295798041
1990-01-01,7.82266337422997,8.47350261891002,8.40637164502807,8.29523888808827,6.06098726277338,8.02839017145973,4.35961835871321
1990-01-01,7.72941088730843,8.38563156092675,8.35778725872394,8.15523357369949,5.95921806614268,7.86348482528,4.3139871547658
1989-12-01,7.50823508383692,8.19558834532474,8.23091964854056,7.88292053476369,5.6765694317119,7.65603420843784,3.95777252014074
1989-12-01,7.32782399073863,8.03775616971273,8.0636325931496,7.74338405110432,5.45233552676689,7.42114959620497,3.73957197848709
