"date","PI","W209RC1","A576RC1","A132RC1","B202RC1","B040RC1M027SBEA","A041RC1","B042RC1","A045RC1","A048RC1","PIROA","PII","PDI","PCTR","A063RC1","W823RC1","W825RC1","B931RC1","A061RC1","W055RC1","DSPI","A068RC1","PCE","B069RC1","W875RX1","PMSAVE","PSAVERT","A229RC0","POPTHM"
2018-06-01,17673.6,10938.8,8880.8,7481.1,1399.7,1434.7,1576.3,40.8,1535.4,679.3,2860.1,1610.3,1249.9,2976.8,2926.9,971.4,27.4,49.9,1357.6,2055.5,15618.1,14436.4,13912.9,319.7,13565.8,1181.7,7.6,47784,326847
2018-07-01,17766.6,11001.8,8934.7,7528.8,1405.9,1440.5,1587.5,36.1,1551.4,684.6,2871.6,1611.6,1260,2985.5,2935.1,974.6,27.6,50.4,1364.5,2081,15685.5,14492.8,13962.6,324.7,13632.8,1192.8,7.6,47967,327005
2018-08-01,17837.6,11058.1,8982.4,7570.7,1411.7,1446.2,1585.5,30.2,1555.3,690,2882,1618.2,1263.8,2992.7,2941.7,979,27.3,50.9,1370.7,2096.5,15741.1,14548.6,14014.5,328.1,13683.6,1192.5,7.6,48113,327167
2018-09-01,17859.1,11073,8992.4,7576.7,1415.7,1450.7,1570.7,24.1,1546.6,694.9,2899.5,1630.2,1269.3,2992.8,2941.4,975.9,26.8,51.5,1371.9,2096.5,15762.6,14566.9,14030.7,329.7,13674.3,1195.7,7.6,48155,327328
2018-10-01,17912,11077.7,8992.6,7575.1,1417.5,1455.4,1582.8,30,1552.7,692,2926.1,1647.4,1278.8,3005.3,2953.3,986.4,26.6,52,1371.9,2085.1,15826.9,14657.5,14119.6,330.6,13683,1169.4,7.4,48330,327477
2018-11-01,17945.9,11101.3,9011.5,7593.3,1418.3,1458.9,1594.3,42.9,1551.4,688.4,2934.4,1656,1278.4,3002,2949.4,981.6,27.1,52.5,1374.5,2083.1,15862.8,14727.2,14187.8,331.5,13707.6,1135.5,7.2,48420,327607
2018-12-01,18137.1,11174.9,9077,7655.9,1421.1,1462.6,1627,72.9,1554.2,685.4,3020.8,1656.1,1364.8,3012.2,2959.1,983.8,27.7,53.1,1383.3,2094.9,16042.2,14591.7,14050.6,332.6,13877.6,1450.5,9,48951,327722
2019-01-01,18173.2,11274,9169.6,7747.3,1422.3,1465,1593.3,40.1,1553.3,686.1,2936.5,1647.5,1289,3083.3,3029.7,1016.4,28.3,53.7,1400.1,2145.4,16027.8,14641.2,14104.4,330.5,13853.2,1386.6,8.7,48892,327824
2019-02-01,18240.7,11333.6,9224.4,7801.7,1422.7,1466.2,1589,39.6,1549.4,687.1,2946.3,1645.3,1301.1,3092.1,3037.9,1019.1,28.5,54.2,1407.4,2166.9,16073.8,14654.7,14117.9,330.1,13893.5,1419.1,8.8,49017,327921
2019-03-01,18302.7,11400.6,9285.1,7859.1,1426,1468.5,1574.1,19.7,1554.4,687.7,2949.9,1649.3,1300.7,3105.9,3051.2,1022.8,28.4,54.7,1415.5,2195.6,16107.1,14782.7,14244.4,331.1,13899.9,1324.4,8.2,49103,328025
2019-04-01,18327.4,11393,9275.9,7845,1430.8,1470.9,1571.6,21.5,1550.2,689.3,2969.8,1659.5,1310.3,3118,3062.9,1023.4,27.6,55.1,1414.4,2217.3,16110.1,14876.8,14329.3,334.5,13857.4,1233.3,7.7,49095,328140
2019-05-01,18340.6,11382.5,9264.7,7830.5,1434.2,1472.3,1575.6,23.4,1552.2,690.9,2975.4,1662.8,1312.6,3129.4,3073.8,1026.2,27.8,55.6,1413.2,2225.5,16115.1,14924.4,14372.2,338.9,13850.5,1190.7,7.4,49091,328267
2019-06-01,18368.2,11406.8,9285.6,7845.6,1440,1474.3,1571.1,25.9,1545.2,692.6,2972.4,1659.2,1313.1,3141.5,3085.5,1029.6,27.9,56,1416.2,2225.5,16142.7,14983.7,14425.7,344.6,13853,1159,7.2,49155,328404
2019-07-01,18392.3,11410.7,9287.8,7838.3,1449.6,1475.9,1586.5,26.4,1560.2,691.8,2970.5,1648.8,1321.7,3149.4,3093.1,1031.3,27.7,56.3,1416.6,2208,16184.4,15046.4,14487.4,347.3,13848.4,1138,7,49258,328561
2019-08-01,18479.9,11466.1,9338.3,7878.8,1459.5,1477.4,1617.3,50,1567.3,691.3,2970.9,1644.3,1326.6,3157.8,3101.1,1034.4,27.4,56.7,1423.5,2205.2,16274.6,15095.6,14536.4,347.4,13912.9,1179,7.2,49508,328730
2019-09-01,18522.1,11484.9,9354.3,7886.2,1468.1,1479,1627.9,62.9,1565,691.2,2978.2,1645.7,1332.5,3165.8,3108.8,1036.9,27,57,1425.9,2202.4,16319.7,15121.5,14564.7,345.1,13933.7,1198.1,7.3,49619,328897
2019-10-01,18587.4,11552.5,9416.1,7941.6,1474.5,1480.5,1610.9,41.5,1569.5,694.5,2984.6,1653,1331.6,3179.3,3122,1045.7,26.9,57.2,1434.5,2213.8,16373.6,15170,14607.9,344,13947.5,1203.6,7.4,49760,329054
2019-11-01,18683,11619,9476.9,7993.5,1483.4,1482,1648.6,70.9,1577.7,698.7,2981.6,1655.6,1326,3178,3120.5,1044.7,26.5,57.5,1442.9,2225.2,16457.9,15230,14667.6,344.4,14024,1227.8,7.5,49995,329191
2019-12-01,18675.1,11648.8,9503.8,8011.9,1491.9,1482.8,1620.8,39.5,1581.3,703.8,2979.9,1653.5,1326.4,3168.7,3111,1038.4,26.8,57.7,1446.9,2230.8,16444.3,15250.5,14686.3,346.4,13997.4,1193.8,7.3,49935,329314
2020-01-01,18873.9,11790.9,9634,8128.6,1505.3,1488,1656.3,40.8,1615.5,708.2,2984.6,1646.5,1338,3208.8,3151,1064.6,26.2,57.9,1474.9,2251.3,16622.6,15328.8,14769.9,346.3,14113.8,1293.8,7.8,50460,329423
2020-02-01,19006.4,11901.7,9733.5,8216.1,1517.4,1492.3,1696.4,80.7,1615.6,712.2,2976.4,1638.6,1337.8,3208.1,3150.1,1066.6,25.6,58,1488.3,2271.6,16734.8,15342.4,14785.1,345,14225.6,1392.4,8.3,50784,329527
2020-03-01,18646.3,11574,9444.7,7921.9,1522.8,1470.8,1562.2,52.8,1509.4,716.2,2968.1,1629.6,1338.6,3278.5,3220.3,1072.4,66.7,58.2,1452.8,2202,16444.3,14296.4,13762.2,322.1,13872.2,2147.9,13.1,49886,329638
2020-04-01,20971.8,10735.4,8731.6,7253,1478.5,1381.8,1403.7,45.7,1358,714.7,2939,1619.5,1319.5,6550.9,6492.5,1074.5,435.2,58.4,1371.9,2052.4,18919.4,12526.8,12021.8,290.6,13088,6392.5,33.8,57373,329760
2020-05-01,20125.8,11044.1,8995.5,7537.8,1457.7,1406.2,1450.8,28.8,1421.9,711,2908.9,1610.8,1298.1,5420.7,5362.2,1075.9,1287.2,58.5,1409.7,2101.7,18024,13545.9,13058.1,273.5,13325.5,4478.1,24.8,54636,329894
2020-06-01,19948.5,11308,9209.8,7743,1466.8,1443.5,1558.8,60.1,1498.7,703,2884.6,1603.5,1281.1,4930.1,4856.9,1074,1395.8,73.2,1436,2142.9,17805.6,14360.3,13889.3,256.6,13543.8,3445.3,19.3,53950,330038
2020-07-01,20123.1,11424.9,9310.6,7829.2,1481.4,1454,1662.8,51.9,1610.9,708.3,2862.5,1597.6,1264.9,4912.6,4853.8,1078,1365.8,58.8,1448,2162.6,17960.6,14601.1,14129.2,265.9,13678.8,3359.4,18.7,54393,330199
2020-08-01,19533.9,11553.8,9423.7,7912.9,1510.8,1464.8,1764.3,78.2,1686,713.7,2846.5,1596.1,1250.4,4115.8,4056.9,1081.2,612.3,58.9,1460.1,2184.3,17349.6,14751.2,14270.5,274.6,13822.2,2598.4,15,52516,330368
2020-09-01,19675.3,11640.4,9496.7,7992.5,1504.2,1475.8,1855.2,77.6,1777.5,721.6,2846.3,1599,1247.3,4079.7,4020.7,1081.4,325.3,59,1467.8,2198.5,17476.8,14970.7,14481.7,282.8,13959.5,2506.2,14.3,52874,330535
2020-10-01,19628.8,11844.3,9680.2,8183.9,1496.3,1487,1883.4,159.1,1724.4,716.2,2862.3,1606.3,1256,3811.5,3752.4,1090.7,295.8,59.1,1488.9,2229.9,17398.9,15028,14546,269,14153.1,2370.9,13.6,52614,330692
2020-11-01,19435,11977.8,9796.3,8300.1,1496.3,1498.2,1691,87.7,1603.3,710.5,2900.8,1611.1,1289.6,3657.4,3598.2,1086.9,285,59.2,1502.6,2259.4,17175.6,14936.3,14467.3,255.8,14115.8,2239.3,13,51917,330829
2020-12-01,19562.2,12070.5,9872.6,8375.9,1496.7,1509.7,1615.7,78.7,1537,703.4,2965.7,1613.6,1352.1,3719.4,3660.1,1088.9,318.9,59.3,1512.5,2290,17272.2,14846,14389.5,243.1,14119.8,2426.2,14,52194,330924
2021-01-01,21504.5,12088.1,9879.5,8376.4,1503,1508.9,1643.8,66.9,1576.9,709.3,2886.2,1621.9,1264.3,5711.8,5650.5,1103.9,574.2,61.4,1534.7,2384.2,19120.3,15321.7,14857.9,249.2,14031.9,3798.6,19.9,57771,330968
2021-02-01,19955.1,12049.5,9843.3,8343.7,1499.6,1509.8,1693.8,72.6,1621.2,716.6,2901.2,1630.2,1271.1,4123,4061,1106,557.5,62,1529.1,2408.5,17546.6,15169.7,14699.6,255.3,14028.9,2376.9,13.5,53010,331004
2021-03-01,24142.4,12129.2,9914.9,8409.3,1505.6,1513.9,1804.2,79.6,1724.6,724.8,2909.1,1638.4,1270.7,8112.8,8050.2,1109.1,565.5,62.6,1537.7,2443.6,21698.9,15935.3,15458.9,261.5,14124.2,5763.5,26.6,65543,331061
2021-04-01,20862.5,12222.9,10002.2,8490.7,1511.5,1514.7,1829.7,108.7,1720.9,720.4,2920.7,1638.9,1281.8,4717.8,4655.7,1107.8,516.4,62.1,1548.9,2483,18379.5,16098.8,15618.7,264.4,14144.9,2280.7,12.4,55506,331126
2021-05-01,20413.8,12302.3,10073.7,8556.6,1517.1,1518,1850.8,119.4,1731.4,715.9,2931.5,1639.4,1292.1,4171.4,4108.7,1107.9,492,62.8,1558.1,2515.3,17898.5,16107.8,15624.4,267.4,14154.8,1790.8,10,54041,331204
2021-06-01,20449,12399.6,10161.4,8632.7,1528.8,1522.1,1864,130.1,1733.8,712.5,2944.2,1639.8,1304.4,4097.8,4009,1113.3,433,88.9,1569.2,2546,17903,16288.6,15802,270.4,14172.6,1614.4,9,54039,331297
2021-07-01,20667.5,12518.3,10267.9,8720.9,1547,1527.8,1864,122.7,1741.3,720,2948.8,1640.2,1308.6,4198.7,4125.1,1113.8,367.8,73.6,1582.4,2575.2,18092.2,16300,15811.7,268.8,14216.2,1792.2,9.9,54594,331395
2021-08-01,20708.8,12560.4,10304.5,8752.3,1552.2,1531.3,1850.7,114,1736.7,729.2,2946.6,1641,1305.6,4208.7,4143.9,1119.4,352.3,64.8,1586.9,2590.1,18118.7,16453.7,15966.8,267.1,14195,1665,9.2,54656,331507
2021-09-01,20492.6,12648.3,10384.6,8835.3,1549.3,1533.7,1837,93.5,1743.5,738.7,2953.5,1642.6,1310.9,3912.8,3847.3,1119.4,97.7,65.4,1597.7,2610.8,17881.7,16545.8,16060.2,265.5,14218.2,1336,7.5,53923,331618
